-0.0504295615104839,0.195322152740405
0.0643047424210004,-0.0841979193912584
-0.112674419282064,0.0774150951854102
0.103624913144619,-0.0900599233544865
-0.0371058091064998,-0.0914641742810607
0.0707032879800171,0.0579304713184241
0.0166663866416153,0.0289858250893782
0.0764435964752848,-0.16696899841857
0.131842437791201,0.142078346592513
0.0433933324900191,0.0827312197522612
-0.0358735919507363,-0.137101911879096
0.155539446759129,-0.0301117947129964
0.0255232170533732,-0.182086025738218
-0.00112669078336688,0.0602949821591481
-0.112186785255197,-0.0570560734078796
-0.126119470041783,0.00147476293430038
-0.144081001033319,-0.0758659792934077
-0.117465384591509,0.0569550338235802
0.216435173585194,0.0128078454676176
-0.180229268158433,-0.0668633892068509
-0.138765825451643,0.0294424136498047
-0.0857286938547985,0.123557286067753
0.00593776470819996,-0.0304889990254723
0.0530029607109984,0.125274453201424
0.178369241259183,0.017995300727276
